Key,zh,en,es
TOWERDEFENSE_ZOMBIE_DOLPHINMJ_HANDBOOK_EXPRESTION,血量：[color=cc241d]1200[/color]\n伤害：[color=cc241d]150（挥砍）或 100/s（啃食）[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]小型僵尸[/color]\n速度：[color=cc241d]快[/color]\n特点：[color=cc241d]①可以召唤4名伴舞海豚僵尸\n②在水中骑乘海豚，遇到植物时向前跳跃1格，并立即召唤伴舞\n③伴舞死亡后，会立即召唤新的伴舞\n④自身跳跃后召唤的伴舞不再携带海豚[/color]\n弱点：[color=441D62]高坚果[/color],,
TOWERDEFENSE_ZOMBIE_DOLPHINMJ_HANDBOOK_STORY,对舞王僵尸造型穿搭的绝妙模仿，加上驰骋于水面的精彩表演，舞王海豚表演秀获得了观众的一致好评。唯一美中不足的是，后台的灯光师为了跟上海豚的速度过于辛苦了。,,

TOWERDEFENSE_ZOMBIE_DOLPHINDC_NAME,伴舞海豚僵尸,Dolphin dancer zombie,Dolphin dancer zombie
TOWERDEFENSE_ZOMBIE_DOLPHINDC_EXPRESTION,水上的舞王当然也要有他的伴舞，对吧？,,
TOWERDEFENSE_ZOMBIE_DOLPHINDC_HANDBOOK_EXPRESTION,血量：[color=cc241d]500[/color]\n伤害：[color=cc241d]150（挥砍）或 100/s（啃食）[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]小型僵尸[/color]\n速度：[color=cc241d]快[/color]\n特点：[color=cc241d]在水中骑乘海豚，遇到植物时向前跳跃1格[/color]\n弱点：[color=441D62]高坚果[/color],,
TOWERDEFENSE_ZOMBIE_DOLPHINDC_HANDBOOK_STORY,“粉色是猛男的颜色！”对于那些问及他们海豚配色的声音，伴舞海豚僵尸回答得十分自然风趣——反正一身粉色的又不是他们自己。,,

TOWERDEFENSE_ZOMBIE_BUNGI_NAME,蹦极僵尸,Digger Zombie,Digger Zombie
TOWERDEFENSE_ZOMBIE_BUNGI_EXPRESTION,蹦极僵尸从天上攻击。,,
TOWERDEFENSE_ZOMBIE_BUNGI_HANDBOOK_EXPRESTION,血量：[color=cc241d]450[/color]\n伤害：[color=cc241d]即死（抓取）[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]小型僵尸[/color]\n特点：[color=cc241d]从天而降，等待一段时间后窃取你的植物[/color]\n弱点：[color=441D62]叶子保护伞[/color],,
TOWERDEFENSE_ZOMBIE_BUNGI_HANDBOOK_STORY,蹦极僵尸最爱冒险。毕竟，如果你不再活着，那再体验次死亡又有何妨呢？,,

TOWERDEFENSE_ZOMBIE_HYPNOTIST_NAME,催眠师僵尸,Hypnotist Zombie,Hypnotist Zombie
TOWERDEFENSE_ZOMBIE_HYPNOTIST_EXPRESTION,催眠师僵尸能让植物陷入沉睡。,,
TOWERDEFENSE_ZOMBIE_HYPNOTIST_HANDBOOK_EXPRESTION,血量：[color=cc241d]1000[/color]\n伤害：[color=cc241d]即死（抓取）[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]小型僵尸[/color]\n速度：[color=cc241d]----[/color]\n特点：[color=cc241d]\n①被保护伞弹飞时，对保护伞造成100伤害\n②落地时使本格内所有植物陷入25秒沉睡\n③停留10秒后偷取本格内的所有植物\n④成功偷取所在格植物时，令3×3范围内所有植物沉睡15秒[/color]\n弱点：[color=441D62]叶子保护伞[/color],,
TOWERDEFENSE_ZOMBIE_HYPNOTIST_HANDBOOK_STORY,为什么他要停留那么久？因为他把自己也催眠了。,,

TOWERDEFENSE_ZOMBIE_CATAPULT_NAME,投石车僵尸,Catapult Zombie,Catapult Zombie
TOWERDEFENSE_ZOMBIE_CATAPULT_EXPRESTION,投石车僵尸操作着重型机器。,,
TOWERDEFENSE_ZOMBIE_CATAPULT_HANDBOOK_EXPRESTION,血量：[color=cc241d]850[/color]\n伤害：[color=cc241d]75/次 或 即死（移动时）[/color]\n投掷范围：[color=cc241d]当前行最左侧非地刺植物[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]车类僵尸[/color]\n速度：[color=cc241d]快（行驶时）[/color]\n特点：[color=cc241d]每隔3秒投掷一个篮球攻击植物，最多攻击20次，投完后开始移动并碾压路过植物[/color]\n弱点：[color=441D62]叶子保护伞[/color],,
TOWERDEFENSE_ZOMBIE_CATAPULT_HANDBOOK_STORY,投石车僵尸可以利用弹射器来发射任何东西，但篮球似乎是绝佳选择。,,

TOWERDEFENSE_ZOMBIE_BALLOONPULT_NAME,气球车僵尸,BalloonPult Zombie,BalloonPult Zombie
TOWERDEFENSE_ZOMBIE_BALLOONPULT_EXPRESTION,气球车会放出高空飞行的气球炸弹！,,
TOWERDEFENSE_ZOMBIE_BALLOONPULT_HANDBOOK_EXPRESTION,血量：[color=cc241d]1350[/color]\n伤害：[color=cc241d]即死（移动时）[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]车类僵尸[/color]\n速度：[color=cc241d]快（行驶时）[/color]\n特点：[color=cc241d]每隔3秒放飞一个气球炸弹，最多放飞10个，之后向前移动并碾压植物[/color],,
TOWERDEFENSE_ZOMBIE_BALLOONPULT_HANDBOOK_STORY,或许植物这边真的需要可以打气球的猴子了。,,

TOWERDEFENSE_ZOMBIE_BALLOONBOMB_NAME,气球炸弹,BalloonPult Zombie,BalloonPult Zombie
TOWERDEFENSE_ZOMBIE_BALLOONBOMB_EXPRESTION,来自气球车僵尸的“礼物”。,,
TOWERDEFENSE_ZOMBIE_BALLOONBOMB_HANDBOOK_EXPRESTION,血量：[color=cc241d]40[/color]\n伤害：[color=cc241d]100[/color]\n伤害范围：[color=cc241d]以目标植物为中心3×3[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]飞行僵尸，小型僵尸[/color]\n速度：[color=cc241d]快[/color]\n特点：[color=cc241d]①碰到植物时投下下方的炸弹，伤害范围内的非底座植物后飘走消失\n②不会进家，在左数第一列会自动投弹[/color]\n弱点：[color=441D62]对空火力，三叶草[/color],,
TOWERDEFENSE_ZOMBIE_BALLOONBOMB_HANDBOOK_STORY,这难道就是所谓的“飞来横祸”？,,

TOWERDEFENSE_ZOMBIE_POGOJACKSON_NAME,跳跳舞王僵尸,Dance Dance Zombie Jackson,Dance Dance Zombie Jackson
TOWERDEFENSE_ZOMBIE_POGOJACKSON_EXPRESTION,舞王僵尸骑上了跳跳杆！,,
TOWERDEFENSE_ZOMBIE_POGOJACKSON_HANDBOOK_EXPRESTION,血量：[color=cc241d]500[/color]\n伤害：[color=cc241d]100/s（失去跳跳杆后）[/color]\n佩戴：[color=cc241d]弹跳杆（物品，铁器）[/color]\n类型：[color=cc241d]小型僵尸[/color]\n速度：[color=cc241d]弹跳时快，不弹跳时慢[/color]\n特点：[color=cc241d]出场一段时间后，召唤4个跳跳伴舞僵尸，没有丢失跳跳杆时可以连续跃过植物[/color]\n弱点：[color=441D62]磁力菇、高坚果[/color],,
TOWERDEFENSE_ZOMBIE_POGOJACKSON_HANDBOOK_STORY,或许这才是真正的“跳”舞？,,

TOWERDEFENSE_ZOMBIE_POGODANCER_NAME,跳跳伴舞僵尸,Jumping Dance Zombie,Jumping Dance Zombie
TOWERDEFENSE_ZOMBIE_POGODANCER_EXPRESTION,跳跳舞王的专属伴舞！,,
TOWERDEFENSE_ZOMBIE_POGODANCER_HANDBOOK_EXPRESTION,血量：[color=cc241d]270[/color]\n伤害：[color=cc241d]100/s（失去跳跳杆后）[/color]\n佩戴：[color=cc241d]弹跳杆（物品，铁器）[/color]\n类型：[color=cc241d]小型僵尸[/color]\n速度：[color=cc241d]弹跳时快，不弹跳时慢[/color]\n特点：[color=cc241d]被跳跳舞王召唤而来，跟随跳跳舞王移动，没有丢失跳跳杆时可以连续跃过植物[/color]\n弱点：[color=441D62]磁力菇[/color],,
TOWERDEFENSE_ZOMBIE_POGODANCER_HANDBOOK_STORY,“咀利牙”艺术学院没教过这种舞蹈形式，但凡事都得有创新精神嘛。,,

TOWERDEFENSE_ZOMBIE_YETIFOOTBALL_NAME,橄榄雪人僵尸,Olive Snowman Zombie,Olive Snowman Zombie
TOWERDEFENSE_ZOMBIE_YETIFOOTBALL_EXPRESTION,橄榄球雪人太热走不动了！要帮他降温吗？,,
TOWERDEFENSE_ZOMBIE_YETIFOOTBALL_HANDBOOK_EXPRESTION,血量：[color=cc241d]1400 + 800[/color]\n伤害：[color=cc241d]100/s[/color]\n佩戴：[color=cc241d]红橄榄头盔（一类，铁器）[/color]\n类型：[color=cc241d]小型僵尸[/color]\n速度：[color=cc241d]快[/color]\n特点：[color=cc241d]①受到减速与冻结效果时降温，移速翻倍\n②受到火焰类伤害时升温，移速变为0.5倍速[/color]\n亡语：[color=cc241d]死亡后掉落1枚随机种类货币（银币80%，金币18%，钻石2%）[/color],,
TOWERDEFENSE_ZOMBIE_YETIFOOTBALL_HANDBOOK_STORY,面对僵尸橄榄球队人数不足以参赛的危机，他们的教练深入雪山，找到了这位体能优秀的新队员。但教练忽视了两件事：新队员难以忍受这套装备的热量，以及他根本不懂橄榄球。,,

TOWERDEFENSE_ZOMBIE_IMPPULT_NAME,小鬼投石车僵尸,Catapult Zombie,Catapult Zombie
TOWERDEFENSE_ZOMBIE_IMPPULT_EXPRESTION,向你的后排防线投掷小鬼僵尸！,,
TOWERDEFENSE_ZOMBIE_IMPPULT_HANDBOOK_EXPRESTION,血量：[color=cc241d]850[/color]\n伤害：[color=cc241d]即死（移动时）[/color]\n投掷范围：[color=cc241d]当前行2~4列[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]车类僵尸[/color]\n速度：[color=cc241d]快（行驶时）[/color]\n特点：[color=cc241d]每隔3秒投掷一个小鬼，最多投掷4只，之后向前移动并碾压植物[/color],,
TOWERDEFENSE_ZOMBIE_IMPPULT_HANDBOOK_STORY,投石车僵尸答应了在周末帮助小鬼僵尸们演习\n“空中飞人”。\n看来他在练习投篮时忘把小鬼僵尸换下来了。,,

TOWERDEFENSE_ZOMBIE_CHESS_NAME,跳棋僵尸,Chess Zombie,Chess Zombie
TOWERDEFENSE_ZOMBIE_CHESS_EXPRESTION,会跳的国际象棋，简称“跳棋”。,,
TOWERDEFENSE_ZOMBIE_CHESS_HANDBOOK_EXPRESTION,血量：[color=cc241d]500 + 500[/color]\n佩戴：[color=cc241d]棋子头饰（一类），弹跳杆（物品，铁器）[/color]\n类型：[color=cc241d]小型僵尸[/color]\n速度：[color=cc241d]弹跳时快，不弹跳时慢[/color]\n特点：[color=cc241d]默认只会在中场（第五列）出现，并且向右跳跃移动若成功来到最右侧一列，会升变成随机的巨人僵尸种类（排除冲锋黑橄榄白眼巨人僵尸 / 冲锋黑橄榄红眼巨人僵尸）[/color]\n弱点：[color=cc241d]磁力菇[/color],,
TOWERDEFENSE_ZOMBIE_CHESS_HANDBOOK_STORY,跳棋僵尸是一位资深棋手，在上届僵尸国际象棋锦标赛中取得了亚军——冠军在被他将军前吃掉了棋盘，评委一致赞赏这很“僵尸”,,

TOWERDEFENSE_ZOMBIE_VAMPIRE_NAME,吸血鬼僵尸,Vampire Zombie,Vampire Zombie
TOWERDEFENSE_ZOMBIE_VAMPIRE_EXPRESTION,拥有吸血鬼之力的僵尸！,,
TOWERDEFENSE_ZOMBIE_VAMPIRE_HANDBOOK_EXPRESTION,血量：[color=cc241d]1000[/color]\n伤害：[color=cc241d]100/s[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]小型僵尸[/color]\n速度：[color=cc241d]慢[/color]\n特点：[color=cc241d]啃食植物时会持续吸血并获得等量的生命值，每10秒吸取场上血量最高的一个植物10%的血量[/color]\n弱点：[color=cc241d]受到大蒜效果时会直接扣除20%当前生命值[/color],,
TOWERDEFENSE_ZOMBIE_VAMPIRE_HANDBOOK_STORY,吸血鬼僵尸提倡绿色饮食，自称吃素帮他摆脱了紫外线过敏。可惜他仍然对大蒜严重过敏。,,

TOWERDEFENSE_ZOMBIE_IMPSNAIL_NAME,蜗牛小鬼僵尸,Snail Imp,Snail Imp
TOWERDEFENSE_ZOMBIE_IMPSNAIL_EXPRESTION,蜗牛小鬼僵尸的壳是有力的护盾和武器。,,
TOWERDEFENSE_ZOMBIE_IMPSNAIL_HANDBOOK_EXPRESTION,血量：[color=cc241d]1800 + 270[/color]\n伤害：[color=cc241d]100/s[/color]\n佩戴：[color=cc241d]蜗牛壳（特殊）[/color]\n类型：[color=cc241d]小型僵尸[/color]\n速度：[color=cc241d]慢[/color]\n特点：[color=cc241d]蜗牛壳会代替本体吸收投掷伤害，不会吸收的伤害直接伤害本体[/color]\n亡语：[color=cc241d]死亡前存在蜗牛壳，则会在死亡后使蜗牛壳向前滚动，滚动的蜗牛壳会继承之前的血量[/color],,
TOWERDEFENSE_ZOMBIE_IMPSNAIL_HANDBOOK_STORY,蜗牛小鬼是一个真正的宅僵，他喜欢缩在壳里享受孤独。他也喜欢唱歌，不过他只会一首“阿门阿前一棵葡萄树…”,,

TOWERDEFENSE_ZOMBIE_SNAILSHELL_NAME,蜗牛壳,Snail Imp,Snail Imp
TOWERDEFENSE_ZOMBIE_SNAILSHELL_EXPRESTION,会滚动的蜗牛壳,,
TOWERDEFENSE_ZOMBIE_SNAILSHELL_HANDBOOK_EXPRESTION,血量：[color=cc241d]1800[/color]\n伤害：[color=cc241d]0~1800[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]小型僵尸[/color]\n速度：[color=cc241d]慢[/color]\n特点：[color=cc241d]蜗牛壳向前滚动撞到植物后会消失，并造成蜗牛壳血量的同等伤害并消失[/color],,

TOWERDEFENSE_ZOMBIE_GARGANTUARDIGGER_NAME,矿工伽刚特尔,Gargantuar Digger,Gargantuar Digger,
TOWERDEFENSE_ZOMBIE_GARGANTUARDIGGER_EXPRESTION,巨人僵尸的业务拓展！,,
TOWERDEFENSE_ZOMBIE_GARGANTUARDIGGER_HANDBOOK_EXPRESTION,血量：[color=cc241d]200 + 3000[/color]\n伤害：[color=cc241d]即死（锤击）[/color]\n佩戴：[color=cc241d]矿工头盔（一类）[/color]\n类型：[color=cc241d]大型僵尸[/color]\n速度：[color=cc241d]慢[/color]\n特点：[color=cc241d]①挖地绕过前排植物，在最左侧出土后反向行走\n②本体血量低于一半时，朝行走方向前方丢出矿工小鬼僵尸[/color]\n弱点：[color=cc241d]磁力菇[/color],,
TOWERDEFENSE_ZOMBIE_GARGANTUARDIGGER_HANDBOOK_STORY,矿工巨人僵尸冷漠寡言，却每次都能出现在最需要他的地方。所有僵尸都认为他是个可靠的大家伙，然而只有他自己知道：难怪一直没挖到重点，自己好像又把工程图纸看反了。,,

TOWERDEFENSE_ZOMBIE_IMPDIGGER_NAME,矿工小鬼僵尸,Imp Digger,Imp Digger,
TOWERDEFENSE_ZOMBIE_IMPDIGGER_EXPRESTION,小鬼僵尸现在沉迷于挖地道！,,
TOWERDEFENSE_ZOMBIE_IMPDIGGER_HANDBOOK_EXPRESTION,血量：[color=cc241d]100 + 270[/color]\n伤害：[color=cc241d]100/s[/color]\n佩戴：[color=cc241d]小矿工头盔（一类）[/color]\n类型：[color=cc241d]小型僵尸[/color]\n速度：[color=cc241d]慢[/color]\n特点：[color=cc241d]挖地绕过前排植物，在最左侧出土后反向行走\n弱点：[color=cc241d]磁力菇[/color],,
TOWERDEFENSE_ZOMBIE_IMPDIGGER_HANDBOOK_STORY,作为包工头，他在下午茶时间领取的脑子饼干比一般的矿工僵尸多了三块。,,

TOWERDEFENSE_ZOMBIE_GARGANTUARZOMBONI_NAME,雪橇车巨人僵尸,Zomboni Gargantuar,Zomboni Gargantuar,
TOWERDEFENSE_ZOMBIE_GARGANTUARZOMBONI_EXPRESTION,雪橇车巨人僵尸碾过你的植物，并留下一条冰道。,,
TOWERDEFENSE_ZOMBIE_GARGANTUARZOMBONI_HANDBOOK_EXPRESTION,血量：[color=cc241d]3000[/color]\n伤害：[color=cc241d]即死（碾压）[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]大型车类僵尸[/color]\n速度：[color=cc241d]慢[/color]\n亡语：[color=cc241d]原地召唤一个伽刚特尔[/color],,
TOWERDEFENSE_ZOMBIE_GARGANTUARZOMBONI_HANDBOOK_STORY,退休的雪橇车僵尸用毕生所学传教伽刚特尔，并为他定制了一辆巨型雪橇车。,,

TOWERDEFENSE_ZOMBIE_DISCOFIRE_NAME,火焰迪斯科僵尸,Fire Disco Zombie,Fire Disco Zombie
TOWERDEFENSE_ZOMBIE_DISCOFIRE_EXPRESTION,迪斯科僵尸燃起来了！,,
TOWERDEFENSE_ZOMBIE_DISCOFIRE_HANDBOOK_EXPRESTION,血量：[color=cc241d]1100[/color]\n伤害：[color=cc241d]100/s[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]小型僵尸[/color]\n速度：[color=cc241d]慢[/color]\n特点：[color=cc241d]免疫减速与冻结，入场后召唤4只火焰舞者僵尸，且僵尸方的豌豆经过自己会点燃成火焰豌豆[/color],,
TOWERDEFENSE_ZOMBIE_DISCOFIRE_HANDBOOK_STORY,“老兄，火焰并没有什么危险的。相反，处在内焰的我反而很安全。”火焰迪斯科僵尸骄傲地说道，“现在，我们火了！”,,

TOWERDEFENSE_ZOMBIE_DANCERFIRE_NAME,火焰舞者僵尸,Fire DancerZombie,Fire Dancer Zombie
TOWERDEFENSE_ZOMBIE_DANCERFIRE_EXPRESTION,舞者僵尸也燃起来了！,,
TOWERDEFENSE_ZOMBIE_DANCERFIRE_HANDBOOK_EXPRESTION,血量：[color=cc241d]500[/color]\n伤害：[color=cc241d]100/s[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]小型僵尸[/color]\n速度：[color=cc241d]慢[/color]\n特点：[color=cc241d]免疫减速与冻结，且僵尸方的豌豆经过自己会点燃成火焰豌豆[/color],,
TOWERDEFENSE_ZOMBIE_DANCERFIRE_HANDBOOK_STORY,火焰舞者正值青春期，他们的胡子是贴上去的。他们为了衬托领舞的黄火，把自己的火焰改成了绿色。“其实我不是很想把这玩意染成绿的！”,,

TOWERDEFENSE_ZOMBIE_JACKSONX_NAME,精英舞王僵尸,Dancing Zombie,Dancing Zombie
TOWERDEFENSE_ZOMBIE_JACKSONX_EXPRESTION,精英舞王僵尸和人类（在世或者不朽的）如有雷同，纯属巧合。,,
TOWERDEFENSE_ZOMBIE_JACKSONX_HANDBOOK_EXPRESTION,血量：[color=cc241d]1000[/color]\n伤害：[color=cc241d]100/s[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]小型僵尸[/color]\n移速：[color=cc241d]快（出场），而后慢（召唤后）[/color]\n特点：[color=cc241d]每次召唤伴舞前先召唤一只迪斯科僵尸，再和迪斯科僵尸一同召唤各自的伴舞[/color],,
TOWERDEFENSE_ZOMBIE_JACKSONX_HANDBOOK_STORY,精英舞王僵尸引领着僵尸流行音乐界的一代风潮，无数僵尸舞者都梦想着跟上他的脚步。当他出现在草坪上时，就意味着一场盛大的表演即将开幕：各路舞者纷至沓来，加入这场属于音乐的狂欢。,,

TOWERDEFENSE_ZOMBIE_PAPERBALL_NAME,冲锋橄榄读报僵尸,Paper Ball Zombie,Paper Ball Zombie
TOWERDEFENSE_ZOMBIE_PAPERBALL_EXPRESTION,被打断阅读后，会愤怒地尝试用头盔撞向他遇到的第一个倒霉蛋。,,
TOWERDEFENSE_ZOMBIE_PAPERBALL_HANDBOOK_EXPRESTION,血量：[color=cc241d]150 + 1400 + 270[/color]\n伤害：[color=cc241d]100~200/s（啃食，通常~破报） 500（冲撞）[/color]\n佩戴：[color=cc241d]报纸（二类）、橄榄头盔（一类，铁器）[/color]\n类型：[color=cc241d]小型僵尸[/color]\n移速：[color=cc241d]慢，然后快（打破报纸后）[/color]\n特点：[color=cc241d]\n①打破报纸后啃食伤害翻倍，此时若仍佩戴有头盔，则会向前冲锋、并对碰到的第一个目标造成500点冲撞伤害\n②可通过吸走或击落头盔阻止（或中断）冲锋[/color]\n弱点：[color=441D62]磁力菇、投手植物[/color],,
TOWERDEFENSE_ZOMBIE_PAPERBALL_HANDBOOK_STORY,作为运动员里文化水平最高、知识分子里运动水平最高的僵尸，他正在同时阅读体育新闻和解密数独难题。此时失去报纸显然会让他超级生气暴怒，哪怕你喊他二大爷也没用了。,,

TOWERDEFENSE_ZOMBIE_IMPHACKER_NAME,黑客小鬼僵尸,Hacker ImpZombie,Hacker ImpZombie
TOWERDEFENSE_ZOMBIE_IMPHACKER_EXPRESTION,运用黑客技术篡改你的卡槽。,,
TOWERDEFENSE_ZOMBIE_IMPHACKER_HANDBOOK_EXPRESTION,血量：[color=cc241d]800[/color]\n伤害：[color=cc241d]100/s[/color]\n佩戴：[color=cc241d]----[/color]\n类型：[color=cc241d]小型僵尸[/color]\n移速：[color=cc241d]快[/color]\n特点：[color=cc241d]\n①每隔10秒，将玩家卡槽中随机一张植物卡片篡改为小鬼卡片（或在传送带中直接增加一张小鬼卡片），随后隐身4秒\n②小鬼卡片放置一次后恢复正常（放下的是敌对小鬼僵尸）\n③当玩家卡槽中只有一张植物卡片时，篡改能力不会生效[/color],,
TOWERDEFENSE_ZOMBIE_IMPHACKER_HANDBOOK_STORY,黑客小鬼僵尸喜欢在线下保持低调，让人看不出他电脑高手的身份。当然了，尽管他入侵过那么多电脑，他最喜欢的还是房主的大脑。,,

TOWERDEFENSE_ZOMBIE_FOOTBALLGARGANTUAR_NAME,冲锋橄榄伽刚特尔,Football Gargantuar,Football Gargantuar,
TOWERDEFENSE_ZOMBIE_FOOTBALLGARGANTUAR_EXPRESTION,一种跑得飞快的巨型僵尸。,,
TOWERDEFENSE_ZOMBIE_FOOTBALLGARGANTUAR_HANDBOOK_EXPRESTION,血量：[color=cc241d]1800 + 3000[/color]\n伤害：[color=cc241d]即死（锤击）[/color]\n佩戴：[color=cc241d]橄榄头盔（一类，铁器）[/color]\n类型：[color=cc241d]大型僵尸[/color]\n速度：[color=cc241d]快[/color]\n特性：[color=C71585]锤扁植物[/color]\n特点：[color=cc241d]本体血量低于一半时，丢出冲锋橄榄小鬼僵尸[/color],,
TOWERDEFENSE_ZOMBIE_FOOTBALLGARGANTUAR_HANDBOOK_STORY,冲锋橄榄伽刚特尔总是活跃在第一线，高大的身躯带来巨大的压迫感，但只有冲锋橄榄伽刚特尔自己知道，其实自己根本不会橄榄球。,,

TOWERDEFENSE_ZOMBIE_FOOTBALLGARGANTUARBLACKWHITEEYES_NAME,冲锋黑橄榄伽刚特尔,BlackFootball Gargantuar,BlackFootball Gargantuar,
TOWERDEFENSE_ZOMBIE_FOOTBALLGARGANTUARBLACKWHITEEYES_EXPRESTION,冲锋伽刚特尔换装备了，现在黑色是他的最爱。,,
TOWERDEFENSE_ZOMBIE_FOOTBALLGARGANTUARBLACKWHITEEYES_HANDBOOK_EXPRESTION,血量：[color=cc241d]4000 + 3000[/color]\n伤害：[color=cc241d]即死（锤击）[/color]\n佩戴：[color=cc241d]黑橄榄头盔（一类，铁器）[/color]\n类型：[color=cc241d]大型僵尸[/color]\n速度：[color=cc241d]快[/color]\n特性：[color=C71585]锤扁植物[/color]\n特点：[color=cc241d]本体血量低于一半时，丢出冲锋黑橄榄小鬼僵尸[/color],,
